ID,Food name,無単位,枚,本,個片丁株玉房,杯/カップ,半分,摘み/少々,小/小匙,中,大/大匙,一掴,袋,箱,缶/カン,CC,cm,束,合,適量、お好み,g
1108,こめ　［陸稲めし］　七分つき米,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1109,こめ　［陸稲めし］　精白米,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1110,こめ　［うるち米製品］　アルファ化米　一般用,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1156,こめ　［うるち米製品］　アルファ化米　学校給食用強化品,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1214,こめ　［うるち米製品］　水稲全かゆ　レトルト　玄米,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1215,こめ　［うるち米製品］　水稲全かゆ　レトルト　精白米,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1111,こめ　［うるち米製品］　おにぎり,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3,-1,1
1112,こめ　［うるち米製品］　焼きおにぎり,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1113,こめ　［うるち米製品］　きりたんぽ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1114,こめ　［うるち米製品］　上新粉,-1,-1,-1,-1,-1,-1,-1,3,-1,9,-1,250,-1,-1,-1,-1,-1,-1,-1,1
1157,こめ　［うるち米製品］　玄米粉,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1158,こめ　［うるち米製品］　米粉,-1,-1,-1,-1,100,-1,-1,3,-1,9,-1,500,-1,-1,-1,-1,-1,-1,-1,1
1211,こめ　［うるち米製品］　米粉パン　食パン,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1212,こめ　［うるち米製品］　米粉パン　ロールパン,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1159,こめ　［うるち米製品］　米粉パン　小麦グルテン不使用のもの,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1160,こめ　［うるち米製品］　米粉めん,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1115,こめ　［うるち米製品］　ビーフン,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,-1,-1,-1,-1,-1,-1,-1,1
1169,こめ　［うるち米製品］　ライスペーパー,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1116,こめ　［うるち米製品］　米こうじ,-1,-1,-1,-1,-1,-1,3,7,14,20,-1,-1,-1,-1,-1,-1,-1,110,-1,1
1117,こめ　［もち米製品］　もち,-1,30,-1,30,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1118,こめ　［もち米製品］　赤飯,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1119,こめ　［もち米製品］　あくまき,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1120,こめ　［もち米製品］　白玉粉,-1,-1,-1,3,110,-1,-1,3,-1,9,-1,200,-1,-1,-1,-1,-1,-1,-1,1
1121,こめ　［もち米製品］　道明寺粉,-1,-1,-1,-1,110,-1,-1,3,-1,9,-1,200,-1,-1,-1,-1,-1,-1,-1,1
1161,こめ　［その他］　米ぬか,-1,-1,-1,-1,110,-1,-1,3,-1,9,-1,200,-1,-1,-1,-1,-1,-1,-1,1
1122,そば　そば粉　全層粉,-1,-1,-1,-1,110,-1,-1,3,-1,9,-1,200,-1,-1,-1,-1,-1,-1,-1,1
1123,そば　そば粉　内層粉,-1,-1,-1,-1,110,-1,-1,3,-1,9,-1,200,-1,-1,-1,-1,-1,-1,-1,1
1124,そば　そば粉　中層粉,-1,-1,-1,-1,110,-1,-1,3,-1,9,-1,200,-1,-1,-1,-1,-1,-1,-1,1
1125,そば　そば粉　表層粉,-1,-1,-1,-1,110,-1,-1,3,-1,9,-1,200,-1,-1,-1,-1,-1,-1,-1,1
1126,そば　そば米,-1,-1,-1,-1,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1127,そば　そば　生,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,1
1128,そば　そば　ゆで,-1,-1,-1,230,-1,-1,-1,-1,-1,-1,-1,230,-1,-1,-1,-1,-1,-1,-1,1
1197,そば　そば　半生そば,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,180,-1,-1,-1,-1,-1,-1,-1,1
1129,そば　干しそば　乾,-1,-1,-1,70,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,-1,-1,50,-1,-1,1
1130,そば　干しそば　ゆで,-1,-1,-1,230,-1,-1,-1,-1,-1,-1,-1,230,-1,-1,-1,-1,-1,-1,-1,1
1131,とうもろこし　玄穀　黄色種,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1162,とうもろこし　玄穀　白色種,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1132,とうもろこし　コーンミール　黄色種,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,680,-1,-1,-1,-1,-1,-1,-1,1
1163,とうもろこし　コーンミール　白色種,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1133,とうもろこし　コーングリッツ　黄色種,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1164,とうもろこし　コーングリッツ　白色種,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1134,とうもろこし　コーンフラワー　黄色種,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1165,とうもろこし　コーンフラワー　白色種,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1135,とうもろこし　ジャイアントコーン　フライ　味付け,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1136,とうもろこし　ポップコーン,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1137,とうもろこし　コーンフレーク,-1,-1,-1,-1,40,-1,-1,1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1138,はとむぎ　精白粒,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1139,ひえ　精白粒,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1140,もろこし　玄穀,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1141,もろこし　精白粒,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1142,ライむぎ　全粒粉,-1,-1,-1,-1,120,-1,-1,3,-1,9,-1,500,-1,-1,-1,-1,-1,-1,-1,1
1143,ライむぎ　ライ麦粉,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2068,＜いも類＞　アメリカほどいも　塊根　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2069,＜いも類＞　アメリカほどいも　塊根　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2001,＜いも類＞　きくいも　塊茎　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2041,＜いも類＞　きくいも　塊茎　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2002,＜いも類＞　こんにゃく　精粉,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2003,＜いも類＞　こんにゃく　板こんにゃく　精粉こんにゃく,-1,300,-1,300,-1,150,-1,-1,-1,15,-1,300,-1,-1,-1,-1,-1,-1,-1,1
2004,＜いも類＞　こんにゃく　板こんにゃく　生いもこんにゃく,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,-1,-1,-1,-1,-1,-1,-1,1
2042,＜いも類＞　こんにゃく　赤こんにゃく,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2043,＜いも類＞　こんにゃく　凍みこんにゃく　乾,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2044,＜いも類＞　こんにゃく　凍みこんにゃく　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2005,＜いも類＞　こんにゃく　しらたき,-1,-1,-1,300,-1,150,-1,-1,-1,-1,-1,300,-1,-1,-1,-1,-1,-1,-1,1
2045,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　生,-1,-1,200,200,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2046,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　蒸し,-1,-1,200,200,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2047,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　天ぷら,-1,-1,200,200,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2006,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　生,-1,-1,200,200,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,-1,-1,1
2007,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　蒸し,-1,-1,200,200,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2008,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　焼き,-1,-1,200,200,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2009,＜いも類＞　（さつまいも類）　さつまいも　蒸し切干,-1,-1,200,200,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2048,＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　生,-1,-1,160,160,-1,80,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2049,＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　蒸し,-1,-1,160,160,-1,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2010,＜いも類＞　（さといも類）　さといも　球茎　生,-1,-1,-1,60,-1,30,-1,-1,-1,-1,-1,450,-1,-1,-1,-1,-1,-1,-1,1
2011,＜いも類＞　（さといも類）　さといも　球茎　水煮,-1,-1,-1,60,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2012,＜いも類＞　（さといも類）　さといも　球茎　冷凍,-1,-1,-1,60,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2050,＜いも類＞　（さといも類）　セレベス　球茎　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2051,＜いも類＞　（さといも類）　セレベス　球茎　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2052,＜いも類＞　（さといも類）　たけのこいも　球茎　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2053,＜いも類＞　（さといも類）　たけのこいも　球茎　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2013,＜いも類＞　（さといも類）　みずいも　球茎　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2014,＜いも類＞　（さといも類）　みずいも　球茎　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2015,＜いも類＞　（さといも類）　やつがしら　球茎　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2016,＜いも類＞　（さといも類）　やつがしら　球茎　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2063,＜いも類＞　じゃがいも　塊茎　皮つき　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2064,＜いも類＞　じゃがいも　塊茎　皮つき　電子レンジ調理,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2065,＜いも類＞　じゃがいも　塊茎　皮つき　フライドポテト　（生を揚げたもの）,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2017,＜いも類＞　じゃがいも　塊茎　皮なし　生,150,-1,-1,120,-1,60,-1,-1,-1,150,-1,500,-1,-1,-1,-1,-1,-1,-1,1
2019,＜いも類＞　じゃがいも　塊茎　皮なし　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2018,＜いも類＞　じゃがいも　塊茎　皮なし　蒸し,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2066,＜いも類＞　じゃがいも　塊茎　皮なし　電子レンジ調理,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2067,＜いも類＞　じゃがいも　塊茎　皮なし　フライドポテト　（生を揚げたもの）,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2020,＜いも類＞　じゃがいも　塊茎　皮なし　フライドポテト　（市販冷凍食品を揚げたもの）,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2021,＜いも類＞　じゃがいも　乾燥マッシュポテト,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2054,＜いも類＞　ヤーコン　塊根　生,-1,-1,-1,150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2055,＜いも類＞　ヤーコン　塊根　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2022,＜いも類＞　（やまのいも類）　ながいも　いちょういも　塊根　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2023,＜いも類＞　（やまのいも類）　ながいも　ながいも　塊根　生,-1,-1,700,500,-1,350,-1,-1,-1,-1,-1,-1,-1,-1,1,70,-1,-1,-1,1
2024,＜いも類＞　（やまのいも類）　ながいも　ながいも　塊根　水煮,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2025,＜いも類＞　（やまのいも類）　ながいも　やまといも　塊根　生,-1,-1,700,-1,-1,350,-1,-1,-1,-1,-1,-1,-1,-1,-1,70,-1,-1,-1,1
2026,＜いも類＞　（やまのいも類）　じねんじょ　塊根　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2027,＜いも類＞　（やまのいも類）　だいじょ　塊根　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2070,＜でん粉・でん粉製品＞　（でん粉類）　おおうばゆりでん粉,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2028,＜でん粉・でん粉製品＞　（でん粉類）　キャッサバでん粉,-1,-1,-1,-1,120,-1,-1,3,-1,9,-1,-1,-1,-1,-1,70,-1,-1,-1,1
2029,＜でん粉・でん粉製品＞　（でん粉類）　くずでん粉,-1,-1,-1,-1,120,-1,-1,3,-1,9,-1,-1,-1,-1,-1,70,-1,-1,-1,1
2030,＜でん粉・でん粉製品＞　（でん粉類）　米でん粉,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2031,＜でん粉・でん粉製品＞　（でん粉類）　小麦でん粉,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2032,＜でん粉・でん粉製品＞　（でん粉類）　サゴでん粉,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2033,＜でん粉・でん粉製品＞　（でん粉類）　さつまいもでん粉,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2034,＜でん粉・でん粉製品＞　（でん粉類）　じゃがいもでん粉,-1,-1,-1,-1,120,-1,20,3,-1,9,-1,500,-1,-1,1,-1,-1,-1,-1,1
2035,＜でん粉・でん粉製品＞　（でん粉類）　とうもろこしでん粉,-1,-1,-1,-1,120,-1,-1,3,-1,9,-1,500,-1,-1,1,-1,-1,-1,-1,1
2036,＜でん粉・でん粉製品＞　（でん粉製品）　くずきり　乾,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2037,＜でん粉・でん粉製品＞　（でん粉製品）　くずきり　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2056,＜でん粉・でん粉製品＞　（でん粉製品）　ごま豆腐,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2038,＜でん粉・でん粉製品＞　（でん粉製品）　タピオカパール　乾,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2057,＜でん粉・でん粉製品＞　（でん粉製品）　タピオカパール　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2058,＜でん粉・でん粉製品＞　（でん粉製品）　でん粉めん　生,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2059,＜でん粉・でん粉製品＞　（でん粉製品）　でん粉めん　乾,70,-1,-1,70,-1,35,-1,-1,-1,-1,-1,70,-1,-1,-1,-1,70,-1,-1,1
2060,＜でん粉・でん粉製品＞　（でん粉製品）　でん粉めん　乾　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2039,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　緑豆はるさめ　乾,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,1
2061,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　緑豆はるさめ　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2040,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　普通はるさめ　乾,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,1
2062,＜でん粉・でん粉製品＞　（でん粉製品）　はるさめ　普通はるさめ　ゆで,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
3001,（砂糖類）　黒砂糖,-1,-1,-1,4,120,-1,-1,3,-1,9,-1,300,-1,-1,-1,-1,-1,-1,-1,1
3030,（砂糖類）　てんさい含蜜糖,-1,-1,-1,-1,-1,-1,-1,3,-1,9,-1,500,-1,-1,-1,-1,-1,-1,-1,1
3002,（砂糖類）　和三盆糖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
3003,（砂糖類）　車糖　上白糖,3,-1,-1,-1,120,-1,1,3,-1,9,25,1000,-1,-1,-1,-1,-1,-1,-1,1
3004,（砂糖類）　車糖　三温糖,-1,-1,-1,-1,120,-1,-1,3,-1,9,-1,1000,-1,-1,-1,-1,-1,-1,-1,1
3005,（砂糖類）　ざらめ糖　グラニュー糖,-1,-1,-1,-1,200,-1,3,5,-1,15,-1,500,-1,-1,170,-1,-1,-1,-1,1
3006,（砂糖類）　ざらめ糖　白ざら糖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
3007,（砂糖類）　ざらめ糖　中ざら糖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
3008,（砂糖類）　加工糖　角砂糖,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
3009,（砂糖類）　加工糖　氷砂糖,-1,-1,-1,2,180,-1,-1,3,-1,9,-1,500,-1,-1,-1,-1,-1,-1,-1,1
3010,（砂糖類）　加工糖　コーヒーシュガー,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
3011,（砂糖類）　加工糖　粉糖,-1,-1,-1,-1,110,-1,-1,3,-1,9,-1,70,-1,-1,-1,-1,-1,-1,-1,1
3012,（砂糖類）　液糖　しょ糖型液糖,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3013,（砂糖類）　液糖　転化型液糖,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3014,（砂糖類）　氷糖みつ,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3031,（でん粉糖類）　還元麦芽糖,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3032,（でん粉糖類）　還元水あめ,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3015,（でん粉糖類）　粉あめ,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3024,（でん粉糖類）　水あめ　酵素糖化,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3025,（でん粉糖類）　水あめ　酸糖化,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3017,（でん粉糖類）　ぶどう糖　全糖,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3018,（でん粉糖類）　ぶどう糖　含水結晶,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3019,（でん粉糖類）　ぶどう糖　無水結晶,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3020,（でん粉糖類）　果糖,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3026,（でん粉糖類）　異性化液糖　ぶどう糖果糖液糖,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3027,（でん粉糖類）　異性化液糖　果糖ぶどう糖液糖,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3028,（でん粉糖類）　異性化液糖　高果糖液糖,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3029,（その他）　黒蜜,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3022,（その他）　はちみつ,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3033,（その他）　はちみつ　国産品　,-1,-1,-1,-1,280,-1,-1,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
3023,（その他）　メープルシロップ,-1,-1,-1,-1,280,-1,3,7,-1,21,-1,1000,-1,-1,1.4,-1,-1,-1,-1,1
4001,あずき　全粒　乾,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,400,-1,-1,-1,-1,-1,1
4002,あずき　全粒　ゆで,-1,-1,-1,-1,-1,-1,-1,7,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
4003,あずき　ゆで小豆缶詰,-1,-1,-1,-1,-1,-1,-1,7,-1,20,-1,-1,-1,165,-1,-1,-1,-1,-1,1
4004,あずき　あん　こし生あん,-1,-1,-1,-1,120,-1,-1,7,-1,20,-1,350,-1,-1,-1,-1,-1,-1,-1,1
4005,あずき　あん　さらしあん　（乾燥あん）,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
4101,あずき　あん　こし練りあん　（並あん）,-1,-1,-1,-1,-1,-1,-1,7,-1,20,-1,350,-1,-1,-1,-1,-1,-1,-1,1
4102,あずき　あん　こし練りあん　（中割りあん）,-1,-1,-1,-1,-1,-1,-1,7,-1,20,-1,350,-1,-1,-1,-1,-1,-1,-1,1
4103,あずき　あん　こし練りあん　（もなかあん）,-1,-1,-1,-1,-1,-1,-1,7,-1,20,-1,350,-1,-1,-1,-1,-1,-1,-1,1
4111,あずき　あん　つぶし生あん,-1,-1,-1,-1,-1,-1,-1,7,-1,20,-1,350,-1,-1,-1,-1,-1,-1,-1,1
4006,あずき　あん　つぶし練りあん,-1,-1,-1,-1,-1,-1,-1,7,-1,20,-1,350,-1,-1,-1,-1,-1,-1,-1,1
4007,いんげんまめ　全粒　乾,-1,-1,3,1,-1,1.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
